Vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
emfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
Fromondin	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n

Trueuve	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
jesoit	jesir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Ou	où	PROrel	NOMB.=s|GENRE=m|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
dort	dormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
volentiers	volentiers	ADVgen	DEGRE=-
le	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Bernart	Bernart	NOMpro	NOMB.=s|GENRE=m|CAS=r
apele	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Esgardez	esgarder	VERcjg	MODE=imp|PERS.=2|NOMB.=p
de	de	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r

Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
deüst	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
acroistre	acroistre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
norrir	norrir	VERinf	MORPH=empty

Or	or4	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
convient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
hauberc	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
vestir	vestir	VERinf	MORPH=empty

À	a3	PRE	MORPH=empty
voiz	voiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Levez	lever	VERcjg	MODE=imp|PERS.=2|NOMB.=p
sus	sus	ADVgen	DEGRE=-
Fromondins	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n

Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
doiz	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
mie	mie	ADVneg	MORPH=empty
a	a3	PRE	MORPH=empty
cete	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
heure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
dormir	dormir	VERinf	MORPH=empty

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
granz	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
mengiers	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=n
deüst	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
garniz	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
tornoiz	tornoi	NOMcom	NOMB.=s|GENRE=m|CAS=n
failliz	falir	VERppe	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
departiz	departir	VERppe	NOMB.=s|GENRE=m|CAS=n

L	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
saut	salir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sus	sus	ADVgen	DEGRE=-
quant	cant1	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r
oï	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

I	un	DETndf	NOMB.=s|GENRE=m|CAS=n
escuier	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
servir	servir	VERinf	MORPH=empty

En	en1	PRE	MORPH=empty
pou	poi	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
terme	terme	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
armé	armer	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
garni	garnir	VERppe	NOMB.=s|GENRE=m|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Guillaumes	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
segnor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Monclin	Monclin	NOMpro	NOMB.=s|GENRE=x|CAS=r

Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ceint	ceindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
resne	resne2	NOMcom	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Veant	vëoir	VERppa	NOMB.=s|GENRE=m|CAS=r
tretoz	trestot	ADVgen	DEGRE=-
molt	mout	ADVgen	DEGRE=-
fierement	fierement	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
chasti	chastiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
niès	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
Fromondins	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n

Que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
n	ne1	ADVneg	MORPH=empty
aimes	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
pautonnier	pautonier	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
frarin	frarin	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

Halz	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
homs	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
seras	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
longuement	longement	ADVgen	DEGRE=-
viz	vivre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s

Or	or4	ADVgen	DEGRE=-
soiez	estre1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
preuz	pro	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
conquerant	conquerre	VERppa	NOMB.=s|GENRE=m|CAS=n
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r

Fel	felon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
estous	estout	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
contre	contre	PRE	MORPH=empty
voz	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
anemis	enemi	NOMcom	NOMB.=p|GENRE=m|CAS=r

Aimme	amer1	VERcjg	MODE=imp|PERS.=2|NOMB.=s
prodome	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=r
done	doner	VERcjg	MODE=imp|PERS.=2|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ver	vair2	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
gris	gris	NOMcom	NOMB.=s|GENRE=m|CAS=r

Par	par	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
afere	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r
montteras	monter	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
en	en1	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Tout	tot	DETind	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Fromondins	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=n

L	le	DETdef	NOMB.=s|GENRE=m|CAS=n
en	on	PROind	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
amoine	amener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
I	un	DETndf	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
destrier	destrier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vasaus	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
volentiers	volentiers	ADVgen	DEGRE=-
le	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

L	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
I	un	DETcar	NOMB.=s|GENRE=m|CAS=r
lyon	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r

Parmi	parmi	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
guige	guiche	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pendi	pendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
portes	porte1	NOMcom	NOMB.=p|GENRE=f|CAS=r
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Fromonz	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
ouvrir	ovrir	VERinf	MORPH=empty

Toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
serjanz	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avant	avant	ADVgen	DEGRE=-
issir	issir	VERinf	MORPH=empty

Lices	lice2	NOMcom	NOMB.=s|GENRE=f|CAS=r
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fere	faire	VERinf	MORPH=empty
por	por2	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=p|GENRE=m|CAS=r
garantir	garantir	VERinf	MORPH=empty

S	se	CONsub	MORPH=empty
en	en2	PROadv	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
ou	o3	CONcoo	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vorront	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
tenir	tenir1	VERinf	MORPH=empty

Primes	prim	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vallez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n
Fromondins	Fromondin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Et	et	CONcoo	MORPH=empty
après	après	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Guillaumes	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Monclin	Monclin	NOMpro	NOMB.=s|GENRE=x|CAS=r

Et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	DEGRE=-
Bernart	Bernart	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Fauconnet	Fauconnet	NOMpro	NOMB.=s|GENRE=m|CAS=n
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n

Après	après	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
Verdun	Verdun	NOMpro	NOMB.=s|GENRE=x|CAS=r
Lancelin	Lancelin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Forques	Foques	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Hues	Hue	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Grant	Grant	NOMpro	NOMB.=s|GENRE=m|CAS=r
Pré	Pré	NOMpro	NOMB.=s|GENRE=m|CAS=r
Hienri	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=r

Herbert	Herbert	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Troie	Troie	NOMpro	NOMB.=s|GENRE=f|CAS=r
Huon	Hue	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
S	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Quantin	Quentin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Pierre	Pierre	NOMpro	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	MORPH=empty
Artois	Artois	NOMpro	NOMB.=s|GENRE=x|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Flamant	Flamenc	NOMpro	NOMB.=s|GENRE=m|CAS=n
Baudoïn	Baudoïn	NOMpro	NOMB.=s|GENRE=m|CAS=n

Droon	Droün	NOMpro	NOMB.=s|GENRE=m|CAS=n
d	de	PRE	MORPH=empty
Amiens	Amiens	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Amaurri	Amaurri	NOMpro	NOMB.=s|GENRE=m|CAS=r

Après_après_ADVgen_DEGRE=-	après	ADVgen	DEGRE=-
Après	après	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Biauvoisin	Beauvoisin	NOMpro	NOMB.=s|GENRE=x|CAS=r

De	de	PRE	MORPH=empty
Mondidier	Mondidier	NOMpro	NOMB.=s|GENRE=m|CAS=r
Girart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Cocelin	Iosselin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Aprés	après	PRE	MORPH=empty
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
ceus	cel	DETdem	NOMB.=p|GENRE=m|CAS=r
segnor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s

S	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Guillaumes	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Monclin	Monclin	NOMpro	NOMB.=s|GENRE=x|CAS=r

Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Boorges	Boorges	NOMpro	NOMB.=s|GENRE=x|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
preu	pro	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Tierri	Thierri	NOMpro	NOMB.=s|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Lymoges	limoges	NOMpro	NOMB.=s|GENRE=f|CAS=r
Joceaumes	Joceaumes	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Baudri	Baudri	NOMpro	NOMB.=s|GENRE=m|CAS=n

Après	après	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Fromonz	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
posteïs	pöestëif	NOMcom	NOMB.=s|GENRE=m|CAS=n

Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
champaingne	champagne	NOMcom	NOMB.=s|GENRE=f|CAS=r
emplir	emplir	VERinf	MORPH=empty

La	là	ADVgen	DEGRE=-
veïssiez	vëoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
tant	tant	ADVgen	DEGRE=-
vert	vert	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
hiaume	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
bruni	brunir	VERppe	NOMB.=s|GENRE=m|CAS=r

Fromonz	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
devise	deviser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
genz	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
establir	establir	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
batailles	bataille	NOMcom	NOMB.=p|GENRE=f|CAS=r
renge	rengier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
mielz	mieus	ADVgen	DEGRE=c
ferir	ferir	VERinf	MORPH=empty

En	en1	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
emforce	enforcier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
noise	noise	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=r
criz	cri	NOMcom	NOMB.=p|GENRE=m|CAS=r

La	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
oïssiez	öir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
cez	ce2	DETdem	NOMB.=p|GENRE=f|CAS=r
buisines	buisine	NOMcom	NOMB.=p|GENRE=f|CAS=r
tentir	tentir2	VERinf	MORPH=empty

Cez	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
hostieus	ostel	NOMcom	NOMB.=p|GENRE=m|CAS=r
venir	venir	VERinf	MORPH=empty

Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
blans	blanc	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
hauberz	hauberc	NOMcom	NOMB.=p|GENRE=m|CAS=r
andosser	endosser	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
vestir	vestir	VERinf	MORPH=empty

Aus	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
escuiers	escuier2	NOMcom	NOMB.=p|GENRE=m|CAS=r
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
chevaus	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty

La	là	ADVgen	DEGRE=-
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
armé	armer	VERppe	NOMB.=p|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
XL	carante	PROcar	NOMB.=p|GENRE=m|CAS=n
M	mil1	PROcar	NOMB.=p|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ensemble	ensemble	ADVgen	DEGRE=-
cui	cui	PROrel	NOMB.=p|GENRE=m|CAS=n
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
enbelir	embelir	VERinf	MORPH=empty

emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
estendart	estandart	NOMcom	NOMB.=s|GENRE=m|CAS=r
venir	venir	VERinf	MORPH=empty

Molt	mout	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
garnir	garnir	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
serjanz	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fes	fais	NOMcom	NOMB.=s|GENRE=m|CAS=r
soutenir	sostenir	VERinf	MORPH=empty

Primes	prim	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ist	issir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
Mondaussois	Mondaussois	NOMpro	NOMB.=s|GENRE=x|CAS=r
Tierri	Thierri	NOMpro	NOMB.=s|GENRE=m|CAS=n

Gerart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Liege	Liege	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Alemant	Alemant	NOMpro	NOMB.=s|GENRE=m|CAS=n
Orri	Orri	NOMpro	NOMB.=s|GENRE=m|CAS=r

